frame_index,timestamp_s,ball_x,ball_y,radius_px,circularity,v_at_center,confidence,n_candidates
352,5.8712,777.88,220.97,8.23,0.86,246,0.829,13
353,5.8879,777.77,220.27,8.05,0.865,244,0.827,17
354,5.9046,777.6,219.4,8.36,0.868,251,0.854,14
355,5.9213,777.36,218.42,8.61,0.862,244,0.825,17
356,5.9379,777.1,217.46,8.41,0.845,249,0.825,17
357,5.9546,776.82,216.45,8.63,0.891,243,0.849,15
358,5.9713,776.48,215.54,8.49,0.906,242,0.86,17
359,5.988,776.19,214.78,8.7,0.88,246,0.849,12
360,6.0047,776.07,213.95,8.74,0.853,245,0.82,17
361,6.0213,775.86,212.99,8.5,0.89,240,0.837,11
362,6.038,775.49,212.04,8.43,0.858,244,0.821,14
363,6.0547,775.16,211.01,8.38,0.872,245,0.837,11
364,6.0714,774.97,209.99,8.3,0.892,243,0.85,21
365,6.088,774.84,209.18,8.78,0.885,242,0.84,11
366,6.1047,774.58,208.41,7.95,0.854,244,0.817,32
367,6.1214,774.28,207.36,8.73,0.868,244,0.831,7
368,6.1381,778.92,206.73,8.3,0.892,244,0.854,12
369,6.1548,800.78,208.2,6.9,0.831,244,0.795,25
370,6.1714,837.03,211.3,10.45,0.852,246,0.822,5
371,6.1881,858.96,212.5,8.79,0.836,245,0.803,26
372,6.2048,863.56,211.21,10.65,0.844,255,0.844,4
373,6.2215,863.12,209.24,11.83,0.811,239,0.76,26
374,6.2382,899.97,221.72,12.32,0.764,233,0.698,8
375,6.2548,1066.71,283.09,11.72,0.806,238,0.752,2
376,6.2715,,,,,,0.0,2
377,6.2882,1344.8,380.72,5.94,0.866,195,0.662,1
378,6.3049,1523.12,419.04,6.21,0.856,198,0.665,3
379,6.3216,1575.0,386.39,6.84,0.489,225,0.432,2
380,6.3382,1539.86,371.06,8.29,0.768,203,0.611,2
381,6.3549,1320.79,436.95,7.47,0.804,201,0.633,1
382,6.3716,,,,,,0.0,5
383,6.3883,831.01,479.55,7.43,0.859,198,0.667,4
384,6.405,,,,,,0.0,9
385,6.4216,315.82,344.91,7.52,0.764,233,0.698,17
386,6.4383,63.27,175.71,9.24,0.859,230,0.774,3
