frame_index,timestamp_s,ball_x,ball_y,raw_ball_x,raw_ball_y,radius_px,circularity,v_at_center,raw_confidence,bbox_x0,bbox_y0,bbox_x1,bbox_y1,tracking_backend,confidence,n_candidates
1573,26.2416,,,,,,,,0.0,,,,,ultralytics,0.0,0
1574,26.2583,,,,,,,,0.0,,,,,ultralytics,0.0,0
1575,26.275,384.27,469.03,384.21,468.97,4.39,,,0.685,379.39,464.58,389.02,473.36,ultralytics,0.685,1
1576,26.2916,384.21,469.04,384.18,469.1,4.48,,,0.705,379.38,464.62,388.97,473.58,ultralytics,0.705,1
1577,26.3083,384.18,469.06,384.21,469.03,4.47,,,0.673,379.4,464.56,389.01,473.5,ultralytics,0.673,1
1578,26.325,384.15,469.13,384.16,469.02,4.54,,,0.683,379.33,464.48,388.99,473.56,ultralytics,0.683,1
1579,26.3417,384.11,469.28,384.06,469.35,4.56,,,0.713,379.23,464.8,388.88,473.91,ultralytics,0.713,1
1580,26.3584,384.11,469.42,384.11,469.44,4.62,,,0.715,379.34,464.82,388.89,474.07,ultralytics,0.715,1
1581,26.3751,384.14,469.48,384.15,469.52,4.67,,,0.708,379.39,464.85,388.92,474.19,ultralytics,0.708,1
1582,26.3917,384.18,469.44,384.17,469.48,4.64,,,0.703,379.41,464.84,388.93,474.11,ultralytics,0.703,1
1583,26.4084,384.24,469.3,384.21,469.41,4.65,,,0.703,379.41,464.75,389.01,474.06,ultralytics,0.703,1
1584,26.4251,384.3,469.1,384.35,468.98,4.54,,,0.617,379.53,464.44,389.17,473.53,ultralytics,0.617,1
1585,26.4418,384.32,468.97,384.34,468.93,4.55,,,0.654,379.52,464.39,389.17,473.48,ultralytics,0.654,1
1586,26.4585,384.31,468.94,384.27,468.94,4.56,,,0.7,379.41,464.39,389.14,473.5,ultralytics,0.7,1
1587,26.4752,384.37,468.95,384.32,468.93,4.5,,,0.708,379.44,464.43,389.21,473.43,ultralytics,0.708,1
1588,26.4918,384.52,468.99,384.45,468.95,4.57,,,0.642,379.62,464.38,389.27,473.52,ultralytics,0.642,1
1589,26.5085,384.71,469.05,384.8,469.09,4.63,,,0.616,379.97,464.46,389.63,473.72,ultralytics,0.616,1
1590,26.5252,384.84,469.09,384.85,469.1,4.63,,,0.654,380.04,464.47,389.65,473.72,ultralytics,0.654,1
1591,26.5419,384.9,469.13,384.91,469.07,4.6,,,0.693,380.12,464.46,389.69,473.67,ultralytics,0.693,1
1592,26.5586,384.95,469.19,384.94,469.22,4.64,,,0.699,380.11,464.57,389.77,473.86,ultralytics,0.699,1
1593,26.5752,385.0,469.27,385.0,469.26,4.67,,,0.692,380.18,464.59,389.83,473.93,ultralytics,0.692,1
1594,26.5919,385.05,469.32,385.07,469.34,4.59,,,0.733,380.28,464.75,389.85,473.93,ultralytics,0.733,1
1595,26.6086,385.1,469.36,385.06,469.37,4.64,,,0.743,380.26,464.74,389.86,474.01,ultralytics,0.743,1
1596,26.6253,385.15,469.37,385.18,469.38,4.56,,,0.752,380.36,464.82,390.01,473.94,ultralytics,0.752,1
1597,26.642,385.18,469.37,385.18,469.36,4.54,,,0.746,380.35,464.83,390.01,473.9,ultralytics,0.746,1
1598,26.6587,385.22,469.38,385.2,469.35,4.44,,,0.722,380.35,464.91,390.05,473.8,ultralytics,0.722,1
1599,26.6753,385.26,469.42,385.28,469.43,4.5,,,0.731,380.46,464.93,390.09,473.92,ultralytics,0.731,1
1600,26.692,385.3,469.48,385.28,469.45,4.51,,,0.752,380.43,464.94,390.13,473.96,ultralytics,0.752,1
1601,26.7087,385.33,469.53,385.35,469.57,4.51,,,0.747,380.55,465.06,390.14,474.08,ultralytics,0.747,1
1602,26.7254,385.35,469.57,385.34,469.57,4.52,,,0.767,380.54,465.05,390.14,474.08,ultralytics,0.767,1
1603,26.7421,385.4,469.58,385.38,469.59,4.53,,,0.785,380.55,465.06,390.21,474.12,ultralytics,0.785,1
1604,26.7588,385.5,469.58,385.41,469.57,4.5,,,0.774,380.54,465.07,390.29,474.08,ultralytics,0.774,1
1605,26.7754,385.68,469.6,385.74,469.6,4.44,,,0.745,380.96,465.16,390.53,474.05,ultralytics,0.745,1
1606,26.7921,385.84,469.6,385.84,469.62,4.41,,,0.698,380.99,465.21,390.68,474.03,ultralytics,0.698,1
1607,26.8088,386.01,469.58,385.95,469.6,4.4,,,0.714,381.0,465.2,390.91,474.0,ultralytics,0.714,1
1608,26.8255,386.2,469.57,386.27,469.53,4.42,,,0.724,381.25,465.11,391.29,473.95,ultralytics,0.724,1
1609,26.8422,386.35,469.6,386.32,469.54,4.43,,,0.736,381.29,465.11,391.35,473.98,ultralytics,0.736,1
1610,26.8588,386.47,469.69,386.54,469.74,4.54,,,0.734,381.63,465.2,391.44,474.28,ultralytics,0.734,1
1611,26.8755,386.52,469.76,386.52,469.78,4.51,,,0.765,381.68,465.28,391.35,474.29,ultralytics,0.765,1
1612,26.8922,386.55,469.82,386.52,469.76,4.57,,,0.726,381.74,465.18,391.3,474.33,ultralytics,0.726,1
1613,26.9089,386.63,469.92,386.57,469.92,4.68,,,0.727,381.8,465.24,391.35,474.6,ultralytics,0.727,1
1614,26.9256,386.82,470.02,386.77,470.08,4.69,,,0.735,382.06,465.39,391.47,474.77,ultralytics,0.735,1
1615,26.9423,387.04,470.08,387.11,470.05,4.51,,,0.708,382.35,465.54,391.87,474.56,ultralytics,0.708,1
1616,26.9589,387.23,470.13,387.23,470.14,4.59,,,0.724,382.4,465.55,392.07,474.73,ultralytics,0.724,1
1617,26.9756,387.4,470.2,387.39,470.18,4.55,,,0.749,382.63,465.63,392.16,474.73,ultralytics,0.749,1
1618,26.9923,387.6,470.31,387.56,470.25,4.56,,,0.752,382.83,465.69,392.29,474.81,ultralytics,0.752,1
1619,27.009,387.83,470.48,387.88,470.46,4.7,,,0.765,383.09,465.76,392.67,475.16,ultralytics,0.765,1
1620,27.0257,388.04,470.64,388.03,470.75,4.79,,,0.721,383.24,465.96,392.82,475.54,ultralytics,0.721,1
1621,27.0424,388.24,470.71,388.24,470.74,4.69,,,0.696,383.55,465.94,392.93,475.54,ultralytics,0.696,1
1622,27.059,388.39,470.75,388.49,470.64,4.68,,,0.708,383.67,465.96,393.32,475.33,ultralytics,0.708,1
1623,27.0757,388.44,470.84,388.43,470.89,4.72,,,0.652,383.65,466.17,393.21,475.6,ultralytics,0.652,1
1624,27.0924,388.47,470.94,388.45,470.94,4.64,,,0.67,383.74,466.3,393.15,475.57,ultralytics,0.67,1
1625,27.1091,388.52,471.06,388.52,470.99,4.65,,,0.643,383.78,466.34,393.25,475.63,ultralytics,0.643,1
1626,27.1258,388.59,471.21,388.56,471.27,4.7,,,0.65,383.85,466.53,393.26,476.01,ultralytics,0.65,1
1627,27.1425,388.69,471.37,388.69,471.32,4.73,,,0.649,383.96,466.54,393.42,476.1,ultralytics,0.649,1
1628,27.1591,388.78,471.52,388.82,471.6,4.7,,,0.703,384.05,466.9,393.59,476.3,ultralytics,0.703,2
1629,27.1758,388.81,471.6,388.84,471.6,4.72,,,0.679,384.05,466.89,393.63,476.32,ultralytics,0.679,1
1630,27.1925,388.81,471.64,388.77,471.65,4.71,,,0.637,384.06,466.94,393.48,476.36,ultralytics,0.637,1
1631,27.2092,388.84,471.65,388.82,471.69,4.67,,,0.644,384.12,467.02,393.52,476.36,ultralytics,0.644,1
1632,27.2259,388.89,471.63,388.91,471.61,4.63,,,0.698,384.21,466.98,393.61,476.23,ultralytics,0.698,2
1633,27.2425,388.94,471.61,388.93,471.62,4.63,,,0.686,384.21,466.99,393.65,476.25,ultralytics,0.686,1
1634,27.2592,389.0,471.6,388.99,471.6,4.54,,,0.722,384.27,467.06,393.72,476.14,ultralytics,0.722,1
1635,27.2759,389.07,471.58,389.06,471.58,4.65,,,0.735,384.22,466.93,393.9,476.23,ultralytics,0.735,2
1636,27.2926,389.15,471.53,389.16,471.6,4.75,,,0.735,384.27,466.85,394.06,476.35,ultralytics,0.735,1
1637,27.3093,389.22,471.42,389.24,471.41,4.88,,,0.744,384.26,466.53,394.21,476.29,ultralytics,0.744,1
1638,27.326,389.27,471.3,389.25,471.24,4.91,,,0.749,384.27,466.33,394.23,476.15,ultralytics,0.749,1
1639,27.3426,389.3,471.22,389.33,471.25,4.89,,,0.746,384.35,466.36,394.3,476.14,ultralytics,0.746,1
1640,27.3593,389.33,471.16,389.31,471.14,4.77,,,0.763,384.39,466.36,394.24,475.91,ultralytics,0.763,1
1641,27.376,389.35,471.11,389.36,471.08,4.71,,,0.74,384.48,466.37,394.24,475.79,ultralytics,0.74,1
1642,27.3927,389.39,471.05,389.35,471.13,4.77,,,0.734,384.42,466.36,394.27,475.9,ultralytics,0.734,4
1643,27.4094,389.49,470.93,389.42,470.93,4.64,,,0.723,384.49,466.28,394.35,475.57,ultralytics,0.723,1
1644,27.4261,419.93,474.29,389.71,470.73,4.76,,,0.705,384.73,465.97,394.68,475.48,ultralytics,0.705,1
1645,27.4427,556.13,490.32,389.73,470.75,4.87,,,0.704,384.64,465.88,394.81,475.62,ultralytics,0.704,1
1646,27.4594,,,,,,,,0.0,,,,,ultralytics,0.0,0
1647,27.4761,,,,,,,,0.0,,,,,ultralytics,0.0,0
1648,27.4928,,,,,,,,0.0,,,,,ultralytics,0.0,0
1649,27.5095,,,,,,,,0.0,,,,,ultralytics,0.0,0
1650,27.5261,781.54,518.67,945.82,534.62,13.28,,,0.611,931.74,521.34,959.89,547.9,ultralytics,0.611,1
1651,27.5428,919.87,540.44,951.83,543.51,8.01,,,0.866,943.82,527.65,959.84,559.38,ultralytics,0.866,1
1652,27.5595,951.89,552.37,952.24,552.12,7.6,,,0.873,944.64,536.11,959.84,568.13,ultralytics,0.873,1
1653,27.5762,952.47,561.83,952.53,561.25,7.32,,,0.83,945.21,545.41,959.85,577.1,ultralytics,0.83,2
1654,27.5929,952.57,572.1,952.72,571.89,7.12,,,0.871,945.61,555.94,959.84,587.85,ultralytics,0.871,1
1655,27.6096,952.41,582.95,952.57,582.88,7.27,,,0.883,945.3,567.09,959.85,598.67,ultralytics,0.883,1
1656,27.6262,952.05,594.08,951.96,593.9,7.88,,,0.771,944.08,577.42,959.85,610.38,ultralytics,0.771,1
1657,27.6429,921.09,596.59,951.72,605.7,8.13,,,0.662,943.59,588.53,959.85,622.86,ultralytics,0.662,1
1658,27.6596,783.75,568.31,951.21,615.74,8.7,,,0.168,942.51,600.99,959.9,630.5,ultralytics,0.168,1
1659,27.6763,,,,,,,,0.0,,,,,ultralytics,0.0,0
1660,27.693,,,,,,,,0.0,,,,,ultralytics,0.0,0
1661,27.7097,,,,,,,,0.0,,,,,ultralytics,0.0,0
1662,27.7263,557.69,512.36,390.0,469.16,4.4,,,0.542,385.03,464.76,394.96,473.56,ultralytics,0.542,1
1663,27.743,420.66,477.04,390.09,469.09,4.43,,,0.615,385.3,464.66,394.88,473.52,ultralytics,0.615,1
1664,27.7597,390.13,468.96,390.14,468.91,4.43,,,0.574,385.3,464.48,394.98,473.34,ultralytics,0.574,1
1665,27.7764,390.17,468.86,390.18,468.9,4.52,,,0.62,385.36,464.37,394.99,473.42,ultralytics,0.62,1
1666,27.7931,390.21,468.69,390.18,468.79,4.62,,,0.577,385.29,464.17,395.06,473.42,ultralytics,0.577,2
1667,27.8098,390.28,468.45,390.26,468.38,4.3,,,0.59,385.41,464.09,395.1,472.68,ultralytics,0.59,1
1668,27.8264,390.37,468.25,390.42,468.19,4.33,,,0.681,385.6,463.86,395.24,472.52,ultralytics,0.681,1
1669,27.8431,390.4,468.12,390.44,468.18,4.32,,,0.64,385.6,463.86,395.27,472.51,ultralytics,0.64,1
1670,27.8598,390.4,468.0,390.34,467.96,4.53,,,0.602,385.49,463.43,395.19,472.49,ultralytics,0.602,1
1671,27.8765,390.43,467.88,390.41,467.87,4.47,,,0.603,385.62,463.41,395.2,472.34,ultralytics,0.603,1
1672,27.8932,390.49,467.77,390.53,467.8,4.39,,,0.521,385.76,463.41,395.3,472.18,ultralytics,0.521,1
1673,27.9098,390.54,467.67,390.53,467.61,4.38,,,0.604,385.7,463.23,395.36,471.99,ultralytics,0.604,2
1674,27.9265,390.56,467.55,390.57,467.69,4.59,,,0.593,385.75,463.11,395.39,472.28,ultralytics,0.593,1
1675,27.9432,390.57,467.33,390.58,467.3,4.79,,,0.63,385.66,462.51,395.5,472.09,ultralytics,0.63,1
1676,27.9599,390.61,467.08,390.54,467.09,4.59,,,0.62,385.56,462.5,395.52,471.68,ultralytics,0.62,1
1677,27.9766,390.72,466.85,390.69,466.8,4.39,,,0.556,385.9,462.41,395.49,471.19,ultralytics,0.556,1
1678,27.9933,390.85,466.65,390.93,466.67,4.51,,,0.546,386.0,462.16,395.85,471.17,ultralytics,0.546,1
1679,28.0099,390.95,466.46,390.87,466.45,4.37,,,0.587,385.89,462.08,395.85,470.82,ultralytics,0.587,1
1680,28.0266,391.06,466.28,391.14,466.23,4.39,,,0.709,386.23,461.83,396.04,470.62,ultralytics,0.709,1
1681,28.0433,391.13,466.1,391.12,466.23,4.58,,,0.69,386.19,461.65,396.05,470.81,ultralytics,0.69,1
1682,28.06,391.18,465.87,391.16,465.75,4.56,,,0.676,386.21,461.2,396.11,470.31,ultralytics,0.676,1
1683,28.0767,391.24,465.7,391.23,465.69,4.63,,,0.696,386.34,461.05,396.13,470.32,ultralytics,0.696,1
1684,28.0934,391.29,465.58,391.33,465.59,4.78,,,0.688,386.41,460.81,396.26,470.38,ultralytics,0.688,1
1685,28.11,391.32,465.41,391.31,465.52,4.85,,,0.718,386.34,460.67,396.28,470.37,ultralytics,0.718,1
1686,28.1267,391.34,465.19,391.33,465.06,4.7,,,0.686,386.38,460.36,396.29,469.76,ultralytics,0.686,1
1687,28.1434,391.39,465.01,391.38,465.07,4.85,,,0.707,386.45,460.22,396.3,469.92,ultralytics,0.707,1
1688,28.1601,391.49,464.86,391.4,464.78,4.65,,,0.725,386.49,460.12,396.31,469.43,ultralytics,0.725,1
1689,28.1768,391.61,464.74,391.77,464.82,4.56,,,0.724,387.02,460.27,396.53,469.38,ultralytics,0.724,1
1690,28.1935,391.64,464.58,391.63,464.55,4.62,,,0.703,386.93,459.94,396.32,469.17,ultralytics,0.703,1
1691,28.2101,391.61,464.39,391.58,464.44,4.54,,,0.682,386.88,459.9,396.28,468.98,ultralytics,0.682,1
1692,28.2268,391.61,464.2,391.62,464.11,4.55,,,0.702,386.97,459.56,396.27,468.67,ultralytics,0.702,1
1693,28.2435,391.6,464.07,391.61,464.08,4.6,,,0.694,386.93,459.49,396.28,468.68,ultralytics,0.694,1
1694,28.2602,391.59,463.94,391.58,464.02,4.63,,,0.731,386.9,459.39,396.27,468.65,ultralytics,0.731,1
1695,28.2769,391.62,463.77,391.56,463.72,4.35,,,0.733,386.9,459.37,396.22,468.06,ultralytics,0.733,1
1696,28.2935,391.77,463.58,391.66,463.62,4.48,,,0.684,386.89,459.14,396.44,468.1,ultralytics,0.684,1
1697,28.3102,392.01,463.34,392.11,463.39,4.59,,,0.757,387.0,458.8,397.22,467.97,ultralytics,0.757,1
1698,28.3269,392.26,463.08,392.2,462.98,4.37,,,0.62,387.02,458.61,397.39,467.34,ultralytics,0.62,1
1699,28.3436,392.56,462.85,392.52,462.91,4.37,,,0.626,387.23,458.54,397.81,467.28,ultralytics,0.626,2
1700,28.3603,393.02,462.54,392.82,462.7,4.66,,,0.617,387.48,458.04,398.16,467.36,ultralytics,0.617,2
1701,28.377,393.75,462.07,393.67,462.03,4.49,,,0.65,388.37,457.53,398.97,466.52,ultralytics,0.65,2
1702,28.3936,394.66,461.51,394.69,461.57,4.53,,,0.571,389.39,457.04,400.0,466.1,ultralytics,0.571,1
1703,28.4103,382.62,467.71,395.6,460.87,4.44,,,0.482,390.42,456.44,400.79,465.31,ultralytics,0.482,1
1704,28.427,325.46,497.53,396.51,460.34,4.45,,,0.647,391.56,455.89,401.47,464.79,ultralytics,0.647,1
1705,28.4437,,,,,,,,0.0,,,,,ultralytics,0.0,0
1706,28.4604,,,,,,,,0.0,,,,,ultralytics,0.0,0
1707,28.4771,,,,,,,,0.0,,,,,ultralytics,0.0,0
1708,28.4937,,,,,,,,0.0,,,,,ultralytics,0.0,0
1709,28.5104,230.94,546.94,159.33,584.46,5.89,,,0.062,153.45,578.43,165.22,590.49,ultralytics,0.062,1
1710,28.5271,174.79,576.36,161.51,583.05,5.86,,,0.152,155.66,576.78,167.37,589.32,ultralytics,0.152,1
1711,28.5438,176.36,589.86,164.54,582.02,5.95,,,0.157,158.6,576.06,170.49,587.99,ultralytics,0.157,1
1712,28.5605,232.81,623.2,166.46,581.24,5.47,,,0.09,160.99,575.56,171.93,586.92,ultralytics,0.09,2
1713,28.5771,,,,,,,,0.0,,,,,ultralytics,0.0,1
1714,28.5938,,,,,,,,0.0,,,,,ultralytics,0.0,0
1715,28.6105,323.3,677.13,391.56,722.43,12.97,,,0.88,378.59,707.84,404.53,737.02,ultralytics,0.88,1
1716,28.6272,377.45,692.27,388.93,713.28,12.87,,,0.849,376.06,698.59,401.8,727.97,ultralytics,0.849,1
1717,28.6439,391.28,633.32,386.51,705.22,12.78,,,0.837,373.73,690.1,399.28,720.35,ultralytics,0.837,1
1718,28.6606,,,,,,,,0.0,,,,,ultralytics,0.0,0
1719,28.6772,,,,,,,,0.0,,,,,ultralytics,0.0,0
1720,28.6939,,,,,,,,0.0,,,,,ultralytics,0.0,0
1721,28.7106,395.67,529.96,399.69,454.78,3.98,,,0.137,395.71,450.46,403.67,459.09,ultralytics,0.137,1
1722,28.7273,398.41,468.15,399.01,454.68,4.61,,,0.587,394.18,450.06,403.85,459.29,ultralytics,0.587,1
1723,28.744,398.77,454.1,398.77,454.08,4.55,,,0.682,394.04,449.54,403.5,458.63,ultralytics,0.682,2
1724,28.7607,398.47,453.63,398.45,453.63,4.75,,,0.586,393.7,448.76,403.19,458.49,ultralytics,0.586,2
1725,28.7773,398.2,453.22,398.2,453.09,4.56,,,0.482,393.51,448.53,402.9,457.64,ultralytics,0.482,2
1726,28.794,397.98,452.95,397.91,452.9,4.77,,,0.679,393.14,448.13,402.68,457.67,ultralytics,0.679,1
1727,28.8107,397.82,452.7,397.83,452.88,4.72,,,0.699,393.05,448.15,402.62,457.6,ultralytics,0.699,3
1728,28.8274,397.71,452.38,397.64,452.26,4.34,,,0.723,392.89,447.92,402.39,456.6,ultralytics,0.723,2
1729,28.8441,397.66,452.13,397.68,452.03,4.5,,,0.624,392.93,447.52,402.43,456.53,ultralytics,0.624,2
1730,28.8608,397.62,451.97,397.6,452.11,4.52,,,0.715,392.82,447.59,402.37,456.62,ultralytics,0.715,2
1731,28.8774,397.61,451.78,397.61,451.69,4.53,,,0.664,392.89,447.16,402.32,456.22,ultralytics,0.664,2
1732,28.8941,397.62,451.61,397.57,451.63,4.52,,,0.675,392.83,447.11,402.3,456.15,ultralytics,0.675,2
1733,28.9108,397.65,451.51,397.71,451.41,4.38,,,0.665,393.06,447.03,402.36,455.78,ultralytics,0.665,2
1734,28.9275,397.65,451.48,397.63,451.53,4.52,,,0.599,393.0,447.01,402.25,456.05,ultralytics,0.599,2
1735,28.9442,397.63,451.47,397.63,451.45,4.44,,,0.631,393.01,447.01,402.25,455.89,ultralytics,0.631,2
1736,28.9608,397.61,451.45,397.61,451.46,4.55,,,0.628,392.94,446.9,402.29,456.01,ultralytics,0.628,2
1737,28.9775,397.61,451.41,397.61,451.4,4.42,,,0.679,392.92,446.98,402.29,455.82,ultralytics,0.679,2
1738,28.9942,397.65,451.34,397.58,451.43,4.41,,,0.677,392.95,447.01,402.2,455.84,ultralytics,0.677,2
1739,29.0109,397.71,451.26,397.79,451.11,4.67,,,0.75,392.97,446.44,402.6,455.78,ultralytics,0.75,2
1740,29.0276,397.76,451.23,397.71,451.36,4.68,,,0.772,392.87,446.68,402.56,456.03,ultralytics,0.772,2
1741,29.0443,397.84,451.19,397.81,451.1,4.57,,,0.808,392.92,446.53,402.69,455.67,ultralytics,0.808,2
1742,29.0609,397.98,451.17,397.93,451.21,4.6,,,0.736,393.13,446.61,402.73,455.82,ultralytics,0.736,2
1743,29.0776,398.16,451.16,398.22,451.16,4.67,,,0.732,393.42,446.49,403.01,455.83,ultralytics,0.732,2
1744,29.0943,398.33,451.17,398.31,451.11,4.65,,,0.745,393.52,446.45,403.1,455.76,ultralytics,0.745,2
1745,29.111,398.54,451.23,398.45,451.24,4.65,,,0.607,393.62,446.59,403.28,455.89,ultralytics,0.607,2
1746,29.1277,398.81,451.34,398.9,451.28,4.63,,,0.578,394.18,446.65,403.61,455.9,ultralytics,0.578,1
1747,29.1444,399.03,451.54,399.03,451.47,4.53,,,0.649,394.32,446.95,403.75,456.0,ultralytics,0.649,1
1748,29.161,399.23,451.79,399.19,451.87,4.41,,,0.723,394.31,447.45,404.07,456.28,ultralytics,0.723,1
1749,29.1777,399.44,451.98,399.47,452.01,4.53,,,0.701,394.56,447.49,404.37,456.54,ultralytics,0.701,1
1750,29.1944,399.64,452.11,399.66,452.1,4.58,,,0.734,394.67,447.52,404.64,456.68,ultralytics,0.734,1
1751,29.2111,399.79,452.22,399.81,452.22,4.38,,,0.706,394.88,447.84,404.75,456.59,ultralytics,0.706,3
1752,29.2278,399.89,452.31,399.9,452.33,4.4,,,0.594,394.92,447.93,404.88,456.73,ultralytics,0.594,1
1753,29.2444,399.97,452.37,399.97,452.4,4.37,,,0.52,395.04,448.03,404.89,456.77,ultralytics,0.52,1
1754,29.2611,400.04,452.38,400.05,452.4,4.3,,,0.552,395.27,448.1,404.82,456.7,ultralytics,0.552,1
1755,29.2778,400.1,452.35,400.09,452.36,4.26,,,0.464,395.22,448.1,404.96,456.62,ultralytics,0.464,1
1756,29.2945,469.67,449.49,400.14,452.34,4.27,,,0.605,395.24,448.07,405.04,456.61,ultralytics,0.605,1
1757,29.3112,711.74,439.73,400.28,452.02,4.31,,,0.426,395.32,447.71,405.24,456.33,ultralytics,0.426,1
1758,29.3279,,,,,,,,0.0,,,,,ultralytics,0.0,0
1759,29.3445,,,,,,,,0.0,,,,,ultralytics,0.0,0
1760,29.3612,,,,,,,,0.0,,,,,ultralytics,0.0,0
1761,29.3779,,,,,,,,0.0,,,,,ultralytics,0.0,0
1762,29.3946,913.83,431.57,1675.87,401.35,3.97,,,0.09,1671.9,386.81,1679.85,415.88,ultralytics,0.09,1
1763,29.4113,,,,,,,,0.0,,,,,ultralytics,0.0,1
1764,29.428,711.67,439.52,400.27,451.77,4.58,,,0.512,395.57,447.19,404.97,456.34,ultralytics,0.512,1
1765,29.4446,469.47,449.09,400.0,451.97,4.38,,,0.54,395.23,447.59,404.76,456.35,ultralytics,0.54,1
1766,29.4613,399.72,451.79,399.63,451.74,4.25,,,0.607,394.85,447.49,404.4,455.99,ultralytics,0.607,1
1767,29.478,399.53,451.73,399.57,451.7,4.35,,,0.558,394.79,447.35,404.36,456.05,ultralytics,0.558,1
1768,29.4947,399.36,451.68,399.34,451.75,4.33,,,0.591,394.55,447.41,404.14,456.08,ultralytics,0.591,1
1769,29.5114,399.23,451.6,399.18,451.59,4.57,,,0.672,394.32,447.02,404.05,456.16,ultralytics,0.672,1
1770,29.5281,399.15,451.48,399.17,451.5,4.51,,,0.555,394.31,446.99,404.04,456.01,ultralytics,0.555,1
1771,29.5447,399.09,451.38,399.05,451.33,4.53,,,0.544,394.23,446.81,403.86,455.86,ultralytics,0.544,1
1772,29.5614,399.08,451.33,399.06,451.32,4.44,,,0.595,394.28,446.87,403.84,455.76,ultralytics,0.595,1
1773,29.5781,399.09,451.28,399.12,451.33,4.57,,,0.622,394.33,446.76,403.9,455.9,ultralytics,0.622,1
1774,29.5948,399.08,451.2,399.06,451.15,4.44,,,0.61,394.31,446.71,403.8,455.59,ultralytics,0.61,1
1775,29.6115,399.05,451.1,399.09,451.18,4.47,,,0.587,394.31,446.72,403.86,455.65,ultralytics,0.587,1
1776,29.6281,398.95,451.02,399.04,450.93,4.4,,,0.744,394.15,446.54,403.93,455.33,ultralytics,0.744,1
1777,29.6448,467.21,439.83,398.74,450.9,4.43,,,0.645,393.99,446.47,403.49,455.33,ultralytics,0.645,1
1778,29.6615,705.34,400.8,398.54,451.45,4.6,,,0.508,393.92,446.85,403.17,456.05,ultralytics,0.508,1
1779,29.6782,,,,,,,,0.0,,,,,ultralytics,0.0,0
1780,29.6949,,,,,,,,0.0,,,,,ultralytics,0.0,0
1781,29.7116,904.33,367.95,1654.46,244.92,9.19,,,0.23,1643.8,235.73,1665.13,254.11,ultralytics,0.23,1
1782,29.7282,,,,,,,,0.0,,,,,ultralytics,0.0,0
1783,29.7449,,,,,,,,0.0,,,,,ultralytics,0.0,0
1784,29.7616,,,,,,,,0.0,,,,,ultralytics,0.0,0
1785,29.7783,,,,,,,,0.0,,,,,ultralytics,0.0,0
1786,29.795,705.53,400.17,398.96,450.5,4.9,,,0.232,394.07,445.35,403.86,455.64,ultralytics,0.232,2
1787,29.8117,467.36,438.85,398.95,449.94,4.58,,,0.559,394.16,445.36,403.74,454.52,ultralytics,0.559,1
1788,29.8283,398.93,449.82,398.96,449.76,4.56,,,0.356,394.08,445.2,403.84,454.32,ultralytics,0.356,1
1789,29.845,398.92,449.71,398.87,449.68,4.56,,,0.511,394.1,445.13,403.63,454.24,ultralytics,0.511,1
1790,29.8617,398.96,449.64,398.92,449.69,4.63,,,0.438,394.2,445.06,403.64,454.32,ultralytics,0.438,2
1791,29.8784,399.05,449.55,399.07,449.56,4.66,,,0.481,394.19,444.9,403.94,454.22,ultralytics,0.481,1
1792,29.8951,399.12,449.46,399.16,449.4,4.62,,,0.573,394.31,444.78,404.01,454.02,ultralytics,0.573,1
1793,29.9117,399.13,449.43,399.16,449.4,4.65,,,0.64,394.33,444.76,404.0,454.05,ultralytics,0.64,1
1794,29.9284,399.08,449.43,399.12,449.47,4.7,,,0.648,394.3,444.77,403.94,454.16,ultralytics,0.648,1
1795,29.9451,398.96,449.41,398.96,449.4,4.61,,,0.635,394.25,444.79,403.67,454.01,ultralytics,0.635,1
1796,29.9618,398.85,449.38,398.8,449.35,4.64,,,0.624,394.17,444.66,403.44,454.03,ultralytics,0.624,1
1797,29.9785,398.78,449.33,398.81,449.43,4.62,,,0.648,394.18,444.69,403.43,454.17,ultralytics,0.648,1
1798,29.9952,398.72,449.18,398.7,449.25,4.6,,,0.603,394.1,444.59,403.3,453.92,ultralytics,0.603,1
1799,30.0118,398.67,448.98,398.69,448.86,4.51,,,0.605,394.02,444.36,403.36,453.37,ultralytics,0.605,1
1800,30.0285,398.63,448.89,398.57,448.82,4.65,,,0.768,393.82,444.17,403.31,453.47,ultralytics,0.768,1
1801,30.0452,398.61,448.92,398.66,448.95,4.73,,,0.743,393.92,444.21,403.39,453.68,ultralytics,0.743,1
1802,30.0619,398.56,448.96,398.58,448.97,4.7,,,0.749,393.85,444.27,403.3,453.67,ultralytics,0.749,1
1803,30.0786,398.44,448.97,398.5,448.98,4.64,,,0.747,393.86,444.27,403.13,453.69,ultralytics,0.747,1
1804,30.0953,398.26,448.99,398.26,448.93,4.7,,,0.742,393.46,444.23,403.07,453.62,ultralytics,0.742,1
1805,30.1119,398.08,449.03,398.03,449.06,4.84,,,0.684,393.05,444.22,403.01,453.9,ultralytics,0.684,1
1806,30.1286,397.97,449.06,397.94,449.1,4.79,,,0.688,393.0,444.31,402.88,453.89,ultralytics,0.688,1
1807,30.1453,397.9,449.07,397.91,449.03,4.72,,,0.704,392.98,444.31,402.83,453.76,ultralytics,0.704,1
1808,30.162,397.83,449.1,397.84,449.1,4.79,,,0.742,392.9,444.31,402.77,453.89,ultralytics,0.742,1
1809,30.1787,397.72,449.13,397.78,449.14,4.78,,,0.769,392.87,444.36,402.7,453.92,ultralytics,0.769,1
