frame_index,timestamp_s,near_p1_x,near_p1_y,near_p2_x,near_p2_y,near_a,near_b,near_c,far_p1_x,far_p1_y,far_p2_x,far_p2_y,far_a,far_b,far_c
1275,21.2701,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1276,21.2868,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1277,21.3035,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1278,21.3202,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1279,21.3368,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1280,21.3535,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1281,21.3702,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1282,21.3869,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1283,21.4036,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1284,21.4203,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1285,21.4369,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1286,21.4536,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1287,21.4703,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1288,21.487,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1289,21.5037,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1290,21.5204,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1291,21.537,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1292,21.5537,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1293,21.5704,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1294,21.5871,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1295,21.6038,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1296,21.6204,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1297,21.6371,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1298,21.6538,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1299,21.6705,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1300,21.6872,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1301,21.7039,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1302,21.7205,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1303,21.7372,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1304,21.7539,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1305,21.7706,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1306,21.7873,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1307,21.804,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1308,21.8206,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1309,21.8373,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1310,21.854,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1311,21.8707,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1312,21.8874,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1313,21.9041,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1314,21.9207,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1315,21.9374,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1316,21.9541,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1317,21.9708,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1318,21.9875,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1319,22.0041,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1320,22.0208,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1321,22.0375,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1322,22.0542,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1323,22.0709,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1324,22.0876,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1325,22.1042,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1326,22.1209,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1327,22.1376,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1328,22.1543,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1329,22.171,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1330,22.1877,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1331,22.2043,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1332,22.221,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1333,22.2377,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1334,22.2544,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1335,22.2711,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1336,22.2877,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1337,22.3044,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1338,22.3211,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1339,22.3378,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1340,22.3545,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1341,22.3712,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1342,22.3878,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1343,22.4045,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1344,22.4212,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1345,22.4379,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1346,22.4546,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1347,22.4713,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1348,22.4879,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1349,22.5046,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1350,22.5213,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1351,22.538,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1352,22.5547,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1353,22.5713,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1354,22.588,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1355,22.6047,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1356,22.6214,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1357,22.6381,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1358,22.6548,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1359,22.6714,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1360,22.6881,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1361,22.7048,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1362,22.7215,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1363,22.7382,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1364,22.7549,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1365,22.7715,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1366,22.7882,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1367,22.8049,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1368,22.8216,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1369,22.8383,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1370,22.855,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1371,22.8716,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1372,22.8883,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1373,22.905,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1374,22.9217,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1375,22.9384,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1376,22.955,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1377,22.9717,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1378,22.9884,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1379,23.0051,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1380,23.0218,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1381,23.0385,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1382,23.0551,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1383,23.0718,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1384,23.0885,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1385,23.1052,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1386,23.1219,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1387,23.1386,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1388,23.1552,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1389,23.1719,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1390,23.1886,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1391,23.2053,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1392,23.222,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1393,23.2386,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1394,23.2553,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1395,23.272,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1396,23.2887,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1397,23.3054,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1398,23.3221,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1399,23.3387,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1400,23.3554,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1401,23.3721,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1402,23.3888,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1403,23.4055,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1404,23.4222,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1405,23.4388,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1406,23.4555,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1407,23.4722,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1408,23.4889,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1409,23.5056,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1410,23.5222,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1411,23.5389,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1412,23.5556,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1413,23.5723,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1414,23.589,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1415,23.6057,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1416,23.6223,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1417,23.639,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1418,23.6557,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1419,23.6724,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1420,23.6891,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1421,23.7058,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1422,23.7224,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1423,23.7391,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1424,23.7558,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1425,23.7725,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1426,23.7892,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1427,23.8059,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1428,23.8225,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1429,23.8392,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1430,23.8559,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1431,23.8726,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1432,23.8893,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1433,23.9059,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1434,23.9226,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1435,23.9393,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1436,23.956,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1437,23.9727,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1438,23.9894,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1439,24.006,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1440,24.0227,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1441,24.0394,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1442,24.0561,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1443,24.0728,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1444,24.0895,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1445,24.1061,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1446,24.1228,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1447,24.1395,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1448,24.1562,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1449,24.1729,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1450,24.1895,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1451,24.2062,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1452,24.2229,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1453,24.2396,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1454,24.2563,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1455,24.273,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1456,24.2896,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1457,24.3063,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1458,24.323,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1459,24.3397,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1460,24.3564,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1461,24.3731,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1462,24.3897,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1463,24.4064,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1464,24.4231,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1465,24.4398,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1466,24.4565,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1467,24.4731,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1468,24.4898,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1469,24.5065,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1470,24.5232,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1471,24.5399,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1472,24.5566,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1473,24.5732,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1474,24.5899,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1475,24.6066,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1476,24.6233,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1477,24.64,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1478,24.6567,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1479,24.6733,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1480,24.69,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
1481,24.7067,0.0,469.0,950.0,469.0,0.0,-1.0,469.0,960.0,469.0,1919.0,469.0,0.0,-1.0,469.0
